State,Congressional District (CD),Gender,Age Group,Date,Veteran
Alabama,CD 1,F,65 and Over,09/30/2018 12:00:00 AM,711.19300462
Alabama,CD 1,F,65 and Over,09/30/2019 12:00:00 AM,782.21792987
Alabama,CD 1,F,65 and Over,09/30/2020 12:00:00 AM,860.38807672
Alabama,CD 1,F,65 and Over,09/30/2021 12:00:00 AM,944.59579241
Alabama,CD 1,F,65 and Over,09/30/2022 12:00:00 AM,1014.5609603
Alabama,CD 1,F,65 and Over,09/30/2023 12:00:00 AM,1106.8691426
Alabama,CD 1,F,65 and Over,09/30/2024 12:00:00 AM,1217.8369866
Alabama,CD 1,F,65 and Over,09/30/2025 12:00:00 AM,1341.2466308
Alabama,CD 1,F,65 and Over,09/30/2026 12:00:00 AM,1446.944142
Alabama,CD 1,F,65 and Over,09/30/2027 12:00:00 AM,1511.9972908
Alabama,CD 1,F,65 and Over,09/30/2028 12:00:00 AM,1581.7506362
Alabama,CD 1,F,65 and Over,09/30/2029 12:00:00 AM,1638.9628353
Alabama,CD 1,F,65 and Over,09/30/2030 12:00:00 AM,1683.4511107
Alabama,CD 1,F,65 and Over,09/30/2031 12:00:00 AM,1712.1381927
Alabama,CD 1,F,65 and Over,09/30/2032 12:00:00 AM,1738.3700799
Alabama,CD 1,F,65 and Over,09/30/2033 12:00:00 AM,1770.7071403
Alabama,CD 1,F,65 and Over,09/30/2034 12:00:00 AM,1793.4538862
Alabama,CD 1,F,65 and Over,09/30/2035 12:00:00 AM,1819.6959392
Alabama,CD 1,F,65 and Over,09/30/2036 12:00:00 AM,1825.0901829
Alabama,CD 1,F,65 and Over,09/30/2037 12:00:00 AM,1831.2183456
Alabama,CD 1,F,65 and Over,09/30/2038 12:00:00 AM,1838.1130373
Alabama,CD 1,F,65 and Over,09/30/2039 12:00:00 AM,1847.2059979
Alabama,CD 1,F,65 and Over,09/30/2040 12:00:00 AM,1854.2779873
Alabama,CD 1,F,65 and Over,09/30/2041 12:00:00 AM,1858.1303641
Alabama,CD 1,F,65 and Over,09/30/2042 12:00:00 AM,1871.3984598
Alabama,CD 1,F,65 and Over,09/30/2043 12:00:00 AM,1884.3190823
Alabama,CD 1,F,65 and Over,09/30/2044 12:00:00 AM,1897.3713825
Alabama,CD 1,F,65 and Over,09/30/2045 12:00:00 AM,1921.4400255
Alabama,CD 1,F,65 and Over,09/30/2046 12:00:00 AM,1944.4208298
Alabama,CD 1,F,65 and Over,09/30/2047 12:00:00 AM,1966.0798797
Alabama,CD 1,F,65 and Over,09/30/2048 12:00:00 AM,1988.3711037
Alabama,CD 1,F,Under 65,09/30/2018 12:00:00 AM,4655.4367511
Alabama,CD 1,F,Under 65,09/30/2019 12:00:00 AM,4650.7641015
Alabama,CD 1,F,Under 65,09/30/2020 12:00:00 AM,4635.2969149
Alabama,CD 1,F,Under 65,09/30/2021 12:00:00 AM,4602.2046174
Alabama,CD 1,F,Under 65,09/30/2022 12:00:00 AM,4568.9850904
Alabama,CD 1,F,Under 65,09/30/2023 12:00:00 AM,4533.8969943
Alabama,CD 1,F,Under 65,09/30/2024 12:00:00 AM,4482.4636147
Alabama,CD 1,F,Under 65,09/30/2025 12:00:00 AM,4427.6219072
Alabama,CD 1,F,Under 65,09/30/2026 12:00:00 AM,4370.4566213
Alabama,CD 1,F,Under 65,09/30/2027 12:00:00 AM,4329.1361753
Alabama,CD 1,F,Under 65,09/30/2028 12:00:00 AM,4292.5086393
Alabama,CD 1,F,Under 65,09/30/2029 12:00:00 AM,4261.1597767
Alabama,CD 1,F,Under 65,09/30/2030 12:00:00 AM,4240.3973104
Alabama,CD 1,F,Under 65,09/30/2031 12:00:00 AM,4219.8806577
Alabama,CD 1,F,Under 65,09/30/2032 12:00:00 AM,4192.578805
Alabama,CD 1,F,Under 65,09/30/2033 12:00:00 AM,4157.6238371
Alabama,CD 1,F,Under 65,09/30/2034 12:00:00 AM,4117.691554
Alabama,CD 1,F,Under 65,09/30/2035 12:00:00 AM,4069.6759186
Alabama,CD 1,F,Under 65,09/30/2036 12:00:00 AM,4041.0973161
Alabama,CD 1,F,Under 65,09/30/2037 12:00:00 AM,4018.173009
Alabama,CD 1,F,Under 65,09/30/2038 12:00:00 AM,3994.6184907
Alabama,CD 1,F,Under 65,09/30/2039 12:00:00 AM,3970.1779146
Alabama,CD 1,F,Under 65,09/30/2040 12:00:00 AM,3952.1049496
Alabama,CD 1,F,Under 65,09/30/2041 12:00:00 AM,3936.4681307
Alabama,CD 1,F,Under 65,09/30/2042 12:00:00 AM,3910.8615525
Alabama,CD 1,F,Under 65,09/30/2043 12:00:00 AM,3882.6494973
Alabama,CD 1,F,Under 65,09/30/2044 12:00:00 AM,3853.6468724
Alabama,CD 1,F,Under 65,09/30/2045 12:00:00 AM,3814.8402694
Alabama,CD 1,F,Under 65,09/30/2046 12:00:00 AM,3784.4843773
Alabama,CD 1,F,Under 65,09/30/2047 12:00:00 AM,3758.311071
Alabama,CD 1,F,Under 65,09/30/2048 12:00:00 AM,3731.1551327
Alabama,CD 1,M,65 and Over,09/30/2018 12:00:00 AM,24528.121921
Alabama,CD 1,M,65 and Over,09/30/2019 12:00:00 AM,24530.628366
Alabama,CD 1,M,65 and Over,09/30/2020 12:00:00 AM,24529.154288
Alabama,CD 1,M,65 and Over,09/30/2021 12:00:00 AM,24539.133385
Alabama,CD 1,M,65 and Over,09/30/2022 12:00:00 AM,24475.494597
Alabama,CD 1,M,65 and Over,09/30/2023 12:00:00 AM,24347.978079
Alabama,CD 1,M,65 and Over,09/30/2024 12:00:00 AM,24220.157194
Alabama,CD 1,M,65 and Over,09/30/2025 12:00:00 AM,24119.445556
Alabama,CD 1,M,65 and Over,09/30/2026 12:00:00 AM,24033.508034
Alabama,CD 1,M,65 and Over,09/30/2027 12:00:00 AM,23888.956045
Alabama,CD 1,M,65 and Over,09/30/2028 12:00:00 AM,23719.505571
Alabama,CD 1,M,65 and Over,09/30/2029 12:00:00 AM,23520.778005
Alabama,CD 1,M,65 and Over,09/30/2030 12:00:00 AM,23234.084274
Alabama,CD 1,M,65 and Over,09/30/2031 12:00:00 AM,22928.672565
Alabama,CD 1,M,65 and Over,09/30/2032 12:00:00 AM,22627.457015
Alabama,CD 1,M,65 and Over,09/30/2033 12:00:00 AM,22331.866701
Alabama,CD 1,M,65 and Over,09/30/2034 12:00:00 AM,22047.893009
Alabama,CD 1,M,65 and Over,09/30/2035 12:00:00 AM,21767.114038
Alabama,CD 1,M,65 and Over,09/30/2036 12:00:00 AM,21375.580229
Alabama,CD 1,M,65 and Over,09/30/2037 12:00:00 AM,20947.588765
Alabama,CD 1,M,65 and Over,09/30/2038 12:00:00 AM,20492.277575
Alabama,CD 1,M,65 and Over,09/30/2039 12:00:00 AM,20005.091837
Alabama,CD 1,M,65 and Over,09/30/2040 12:00:00 AM,19451.675199
Alabama,CD 1,M,65 and Over,09/30/2041 12:00:00 AM,18945.7765
Alabama,CD 1,M,65 and Over,09/30/2042 12:00:00 AM,18467.749691
Alabama,CD 1,M,65 and Over,09/30/2043 12:00:00 AM,17998.262952
Alabama,CD 1,M,65 and Over,09/30/2044 12:00:00 AM,17589.960254
Alabama,CD 1,M,65 and Over,09/30/2045 12:00:00 AM,17224.006728
Alabama,CD 1,M,65 and Over,09/30/2046 12:00:00 AM,16896.207705
Alabama,CD 1,M,65 and Over,09/30/2047 12:00:00 AM,16570.672977
Alabama,CD 1,M,65 and Over,09/30/2048 12:00:00 AM,16259.615627
Alabama,CD 1,M,Under 65,09/30/2018 12:00:00 AM,26526.535842
Alabama,CD 1,M,Under 65,09/30/2019 12:00:00 AM,25870.125312
Alabama,CD 1,M,Under 65,09/30/2020 12:00:00 AM,25189.865983
Alabama,CD 1,M,Under 65,09/30/2021 12:00:00 AM,24522.236
Alabama,CD 1,M,Under 65,09/30/2022 12:00:00 AM,23892.486912
Alabama,CD 1,M,Under 65,09/30/2023 12:00:00 AM,23277.159372
Alabama,CD 1,M,Under 65,09/30/2024 12:00:00 AM,22706.531387
Alabama,CD 1,M,Under 65,09/30/2025 12:00:00 AM,22126.072754
Alabama,CD 1,M,Under 65,09/30/2026 12:00:00 AM,21529.893496
Alabama,CD 1,M,Under 65,09/30/2027 12:00:00 AM,20983.759613
Alabama,CD 1,M,Under 65,09/30/2028 12:00:00 AM,20446.664648
Alabama,CD 1,M,Under 65,09/30/2029 12:00:00 AM,19931.012093
Alabama,CD 1,M,Under 65,09/30/2030 12:00:00 AM,19522.179728
Alabama,CD 1,M,Under 65,09/30/2031 12:00:00 AM,19141.688456
Alabama,CD 1,M,Under 65,09/30/2032 12:00:00 AM,18770.275507
Alabama,CD 1,M,Under 65,09/30/2033 12:00:00 AM,18403.338852
Alabama,CD 1,M,Under 65,09/30/2034 12:00:00 AM,18043.412053
Alabama,CD 1,M,Under 65,09/30/2035 12:00:00 AM,17669.889335
Alabama,CD 1,M,Under 65,09/30/2036 12:00:00 AM,17379.764089
Alabama,CD 1,M,Under 65,09/30/2037 12:00:00 AM,17138.81199
Alabama,CD 1,M,Under 65,09/30/2038 12:00:00 AM,16943.651773
Alabama,CD 1,M,Under 65,09/30/2039 12:00:00 AM,16784.281931
Alabama,CD 1,M,Under 65,09/30/2040 12:00:00 AM,16688.354049
Alabama,CD 1,M,Under 65,09/30/2041 12:00:00 AM,16576.351799
Alabama,CD 1,M,Under 65,09/30/2042 12:00:00 AM,16478.219952
Alabama,CD 1,M,Under 65,09/30/2043 12:00:00 AM,16386.734577
Alabama,CD 1,M,Under 65,09/30/2044 12:00:00 AM,16251.516088
Alabama,CD 1,M,Under 65,09/30/2045 12:00:00 AM,16124.906517
Alabama,CD 1,M,Under 65,09/30/2046 12:00:00 AM,16004.404249
Alabama,CD 1,M,Under 65,09/30/2047 12:00:00 AM,15900.214308
Alabama,CD 1,M,Under 65,09/30/2048 12:00:00 AM,15791.895177
Alabama,CD 2,F,65 and Over,09/30/2018 12:00:00 AM,1106.9095817
Alabama,CD 2,F,65 and Over,09/30/2019 12:00:00 AM,1216.267824
Alabama,CD 2,F,65 and Over,09/30/2020 12:00:00 AM,1332.2762024
Alabama,CD 2,F,65 and Over,09/30/2021 12:00:00 AM,1464.9960953
Alabama,CD 2,F,65 and Over,09/30/2022 12:00:00 AM,1591.5346079
Alabama,CD 2,F,65 and Over,09/30/2023 12:00:00 AM,1716.7663223
Alabama,CD 2,F,65 and Over,09/30/2024 12:00:00 AM,1854.4275745
Alabama,CD 2,F,65 and Over,09/30/2025 12:00:00 AM,1999.326565
Alabama,CD 2,F,65 and Over,09/30/2026 12:00:00 AM,2146.1863463
Alabama,CD 2,F,65 and Over,09/30/2027 12:00:00 AM,2264.155796
Alabama,CD 2,F,65 and Over,09/30/2028 12:00:00 AM,2383.5502905
Alabama,CD 2,F,65 and Over,09/30/2029 12:00:00 AM,2488.9637612
Alabama,CD 2,F,65 and Over,09/30/2030 12:00:00 AM,2578.1087341
Alabama,CD 2,F,65 and Over,09/30/2031 12:00:00 AM,2662.2601412
Alabama,CD 2,F,65 and Over,09/30/2032 12:00:00 AM,2752.355809
Alabama,CD 2,F,65 and Over,09/30/2033 12:00:00 AM,2850.1150606
Alabama,CD 2,F,65 and Over,09/30/2034 12:00:00 AM,2942.9079495
Alabama,CD 2,F,65 and Over,09/30/2035 12:00:00 AM,3044.4972049
Alabama,CD 2,F,65 and Over,09/30/2036 12:00:00 AM,3126.5879646
Alabama,CD 2,F,65 and Over,09/30/2037 12:00:00 AM,3195.5925755
Alabama,CD 2,F,65 and Over,09/30/2038 12:00:00 AM,3254.8759274
Alabama,CD 2,F,65 and Over,09/30/2039 12:00:00 AM,3310.5818632
Alabama,CD 2,F,65 and Over,09/30/2040 12:00:00 AM,3349.5360286
Alabama,CD 2,F,65 and Over,09/30/2041 12:00:00 AM,3372.1711127
Alabama,CD 2,F,65 and Over,09/30/2042 12:00:00 AM,3411.2294066
Alabama,CD 2,F,65 and Over,09/30/2043 12:00:00 AM,3443.7895644
Alabama,CD 2,F,65 and Over,09/30/2044 12:00:00 AM,3472.2925834
Alabama,CD 2,F,65 and Over,09/30/2045 12:00:00 AM,3511.2196743
Alabama,CD 2,F,65 and Over,09/30/2046 12:00:00 AM,3541.2997192
Alabama,CD 2,F,65 and Over,09/30/2047 12:00:00 AM,3563.0209405
Alabama,CD 2,F,65 and Over,09/30/2048 12:00:00 AM,3580.1754213
Alabama,CD 2,F,Under 65,09/30/2018 12:00:00 AM,7936.8221343
Alabama,CD 2,F,Under 65,09/30/2019 12:00:00 AM,7893.8351099
Alabama,CD 2,F,Under 65,09/30/2020 12:00:00 AM,7835.5668675
Alabama,CD 2,F,Under 65,09/30/2021 12:00:00 AM,7752.0538751
Alabama,CD 2,F,Under 65,09/30/2022 12:00:00 AM,7669.1631865
Alabama,CD 2,F,Under 65,09/30/2023 12:00:00 AM,7581.6389878
Alabama,CD 2,F,Under 65,09/30/2024 12:00:00 AM,7477.0593424
Alabama,CD 2,F,Under 65,09/30/2025 12:00:00 AM,7365.1248945
Alabama,CD 2,F,Under 65,09/30/2026 12:00:00 AM,7251.2763768
Alabama,CD 2,F,Under 65,09/30/2027 12:00:00 AM,7162.9460251
Alabama,CD 2,F,Under 65,09/30/2028 12:00:00 AM,7071.9627763
Alabama,CD 2,F,Under 65,09/30/2029 12:00:00 AM,6995.4440466
Alabama,CD 2,F,Under 65,09/30/2030 12:00:00 AM,6937.479755
Alabama,CD 2,F,Under 65,09/30/2031 12:00:00 AM,6880.4861251
Alabama,CD 2,F,Under 65,09/30/2032 12:00:00 AM,6811.3460983
Alabama,CD 2,F,Under 65,09/30/2033 12:00:00 AM,6728.8912912
Alabama,CD 2,F,Under 65,09/30/2034 12:00:00 AM,6646.5861423
Alabama,CD 2,F,Under 65,09/30/2035 12:00:00 AM,6543.8844658
Alabama,CD 2,F,Under 65,09/30/2036 12:00:00 AM,6462.2163772
Alabama,CD 2,F,Under 65,09/30/2037 12:00:00 AM,6396.3148924
Alabama,CD 2,F,Under 65,09/30/2038 12:00:00 AM,6332.8856892
Alabama,CD 2,F,Under 65,09/30/2039 12:00:00 AM,6267.3265665
Alabama,CD 2,F,Under 65,09/30/2040 12:00:00 AM,6217.2736614
Alabama,CD 2,F,Under 65,09/30/2041 12:00:00 AM,6178.9297339
Alabama,CD 2,F,Under 65,09/30/2042 12:00:00 AM,6118.5546297
Alabama,CD 2,F,Under 65,09/30/2043 12:00:00 AM,6053.9066898
Alabama,CD 2,F,Under 65,09/30/2044 12:00:00 AM,5989.4641973
Alabama,CD 2,F,Under 65,09/30/2045 12:00:00 AM,5904.0722271
Alabama,CD 2,F,Under 65,09/30/2046 12:00:00 AM,5830.2164499
Alabama,CD 2,F,Under 65,09/30/2047 12:00:00 AM,5764.3948868
Alabama,CD 2,F,Under 65,09/30/2048 12:00:00 AM,5696.07168
Alabama,CD 2,M,65 and Over,09/30/2018 12:00:00 AM,22964.49839
Alabama,CD 2,M,65 and Over,09/30/2019 12:00:00 AM,22764.303554
Alabama,CD 2,M,65 and Over,09/30/2020 12:00:00 AM,22611.834806
Alabama,CD 2,M,65 and Over,09/30/2021 12:00:00 AM,22464.503388
Alabama,CD 2,M,65 and Over,09/30/2022 12:00:00 AM,22234.299171
Alabama,CD 2,M,65 and Over,09/30/2023 12:00:00 AM,22008.331891
Alabama,CD 2,M,65 and Over,09/30/2024 12:00:00 AM,21748.696625
Alabama,CD 2,M,65 and Over,09/30/2025 12:00:00 AM,21539.871998
Alabama,CD 2,M,65 and Over,09/30/2026 12:00:00 AM,21336.132412
Alabama,CD 2,M,65 and Over,09/30/2027 12:00:00 AM,21086.164672
Alabama,CD 2,M,65 and Over,09/30/2028 12:00:00 AM,20821.76783
Alabama,CD 2,M,65 and Over,09/30/2029 12:00:00 AM,20576.834031
Alabama,CD 2,M,65 and Over,09/30/2030 12:00:00 AM,20238.160686
Alabama,CD 2,M,65 and Over,09/30/2031 12:00:00 AM,19899.458507
Alabama,CD 2,M,65 and Over,09/30/2032 12:00:00 AM,19591.431878
Alabama,CD 2,M,65 and Over,09/30/2033 12:00:00 AM,19276.984634
Alabama,CD 2,M,65 and Over,09/30/2034 12:00:00 AM,18925.839099
Alabama,CD 2,M,65 and Over,09/30/2035 12:00:00 AM,18620.028108
Alabama,CD 2,M,65 and Over,09/30/2036 12:00:00 AM,18262.200021
Alabama,CD 2,M,65 and Over,09/30/2037 12:00:00 AM,17841.840086
Alabama,CD 2,M,65 and Over,09/30/2038 12:00:00 AM,17361.98208
Alabama,CD 2,M,65 and Over,09/30/2039 12:00:00 AM,16878.853426
Alabama,CD 2,M,65 and Over,09/30/2040 12:00:00 AM,16352.613459
Alabama,CD 2,M,65 and Over,09/30/2041 12:00:00 AM,15842.354379
Alabama,CD 2,M,65 and Over,09/30/2042 12:00:00 AM,15361.435668
Alabama,CD 2,M,65 and Over,09/30/2043 12:00:00 AM,14890.827614
Alabama,CD 2,M,65 and Over,09/30/2044 12:00:00 AM,14512.44921
Alabama,CD 2,M,65 and Over,09/30/2045 12:00:00 AM,14175.446068
Alabama,CD 2,M,65 and Over,09/30/2046 12:00:00 AM,13843.071803
Alabama,CD 2,M,65 and Over,09/30/2047 12:00:00 AM,13532.104941
Alabama,CD 2,M,65 and Over,09/30/2048 12:00:00 AM,13237.611056
Alabama,CD 2,M,Under 65,09/30/2018 12:00:00 AM,33607.226803
Alabama,CD 2,M,Under 65,09/30/2019 12:00:00 AM,32731.035548
Alabama,CD 2,M,Under 65,09/30/2020 12:00:00 AM,31826.936958
Alabama,CD 2,M,Under 65,09/30/2021 12:00:00 AM,30942.947289
Alabama,CD 2,M,Under 65,09/30/2022 12:00:00 AM,30109.097811
Alabama,CD 2,M,Under 65,09/30/2023 12:00:00 AM,29305.738177
Alabama,CD 2,M,Under 65,09/30/2024 12:00:00 AM,28544.465782
Alabama,CD 2,M,Under 65,09/30/2025 12:00:00 AM,27753.054084
Alabama,CD 2,M,Under 65,09/30/2026 12:00:00 AM,26971.943267
Alabama,CD 2,M,Under 65,09/30/2027 12:00:00 AM,26252.082982
Alabama,CD 2,M,Under 65,09/30/2028 12:00:00 AM,25555.930473
Alabama,CD 2,M,Under 65,09/30/2029 12:00:00 AM,24871.947881
Alabama,CD 2,M,Under 65,09/30/2030 12:00:00 AM,24304.296741
Alabama,CD 2,M,Under 65,09/30/2031 12:00:00 AM,23761.428217
Alabama,CD 2,M,Under 65,09/30/2032 12:00:00 AM,23233.442917
Alabama,CD 2,M,Under 65,09/30/2033 12:00:00 AM,22719.430181
Alabama,CD 2,M,Under 65,09/30/2034 12:00:00 AM,22214.727627
Alabama,CD 2,M,Under 65,09/30/2035 12:00:00 AM,21675.103206
Alabama,CD 2,M,Under 65,09/30/2036 12:00:00 AM,21240.216019
Alabama,CD 2,M,Under 65,09/30/2037 12:00:00 AM,20883.808758
Alabama,CD 2,M,Under 65,09/30/2038 12:00:00 AM,20607.772681
Alabama,CD 2,M,Under 65,09/30/2039 12:00:00 AM,20357.103849
Alabama,CD 2,M,Under 65,09/30/2040 12:00:00 AM,20192.953946
Alabama,CD 2,M,Under 65,09/30/2041 12:00:00 AM,20030.368599
Alabama,CD 2,M,Under 65,09/30/2042 12:00:00 AM,19874.640439
Alabama,CD 2,M,Under 65,09/30/2043 12:00:00 AM,19724.701376
Alabama,CD 2,M,Under 65,09/30/2044 12:00:00 AM,19507.234363
Alabama,CD 2,M,Under 65,09/30/2045 12:00:00 AM,19287.013483
Alabama,CD 2,M,Under 65,09/30/2046 12:00:00 AM,19084.723034
Alabama,CD 2,M,Under 65,09/30/2047 12:00:00 AM,18901.666597
Alabama,CD 2,M,Under 65,09/30/2048 12:00:00 AM,18718.110957
Alabama,CD 3,F,65 and Over,09/30/2018 12:00:00 AM,1092.0998927
Alabama,CD 3,F,65 and Over,09/30/2019 12:00:00 AM,1188.345934
Alabama,CD 3,F,65 and Over,09/30/2020 12:00:00 AM,1294.1301705
Alabama,CD 3,F,65 and Over,09/30/2021 12:00:00 AM,1419.5053194
Alabama,CD 3,F,65 and Over,09/30/2022 12:00:00 AM,1541.391299
Alabama,CD 3,F,65 and Over,09/30/2023 12:00:00 AM,1656.859083
Alabama,CD 3,F,65 and Over,09/30/2024 12:00:00 AM,1789.7327357
Alabama,CD 3,F,65 and Over,09/30/2025 12:00:00 AM,1917.1739547
Alabama,CD 3,F,65 and Over,09/30/2026 12:00:00 AM,2050.7582044
Alabama,CD 3,F,65 and Over,09/30/2027 12:00:00 AM,2163.3443874
Alabama,CD 3,F,65 and Over,09/30/2028 12:00:00 AM,2268.6591134
Alabama,CD 3,F,65 and Over,09/30/2029 12:00:00 AM,2369.0684679
Alabama,CD 3,F,65 and Over,09/30/2030 12:00:00 AM,2459.3199354
Alabama,CD 3,F,65 and Over,09/30/2031 12:00:00 AM,2543.8438235
Alabama,CD 3,F,65 and Over,09/30/2032 12:00:00 AM,2632.4520958
Alabama,CD 3,F,65 and Over,09/30/2033 12:00:00 AM,2728.7370792
Alabama,CD 3,F,65 and Over,09/30/2034 12:00:00 AM,2820.6885343
Alabama,CD 3,F,65 and Over,09/30/2035 12:00:00 AM,2921.2475966
Alabama,CD 3,F,65 and Over,09/30/2036 12:00:00 AM,2993.6828444
Alabama,CD 3,F,65 and Over,09/30/2037 12:00:00 AM,3053.4146772
Alabama,CD 3,F,65 and Over,09/30/2038 12:00:00 AM,3106.2568814
Alabama,CD 3,F,65 and Over,09/30/2039 12:00:00 AM,3155.7746307
Alabama,CD 3,F,65 and Over,09/30/2040 12:00:00 AM,3187.2200693
Alabama,CD 3,F,65 and Over,09/30/2041 12:00:00 AM,3208.8300771
Alabama,CD 3,F,65 and Over,09/30/2042 12:00:00 AM,3241.7019741
Alabama,CD 3,F,65 and Over,09/30/2043 12:00:00 AM,3271.2919565
Alabama,CD 3,F,65 and Over,09/30/2044 12:00:00 AM,3299.4426936
Alabama,CD 3,F,65 and Over,09/30/2045 12:00:00 AM,3336.0877281
Alabama,CD 3,F,65 and Over,09/30/2046 12:00:00 AM,3360.0735318
Alabama,CD 3,F,65 and Over,09/30/2047 12:00:00 AM,3378.0292687
Alabama,CD 3,F,65 and Over,09/30/2048 12:00:00 AM,3391.8915132
Alabama,CD 3,F,Under 65,09/30/2018 12:00:00 AM,5502.738454
Alabama,CD 3,F,Under 65,09/30/2019 12:00:00 AM,5489.1372201
Alabama,CD 3,F,Under 65,09/30/2020 12:00:00 AM,5460.4455033
Alabama,CD 3,F,Under 65,09/30/2021 12:00:00 AM,5412.2382425
Alabama,CD 3,F,Under 65,09/30/2022 12:00:00 AM,5368.7283249
Alabama,CD 3,F,Under 65,09/30/2023 12:00:00 AM,5325.8804418
Alabama,CD 3,F,Under 65,09/30/2024 12:00:00 AM,5266.7271926
Alabama,CD 3,F,Under 65,09/30/2025 12:00:00 AM,5204.8309362
Alabama,CD 3,F,Under 65,09/30/2026 12:00:00 AM,5133.9774887
Alabama,CD 3,F,Under 65,09/30/2027 12:00:00 AM,5077.297431
Alabama,CD 3,F,Under 65,09/30/2028 12:00:00 AM,5022.1362223
Alabama,CD 3,F,Under 65,09/30/2029 12:00:00 AM,4975.3166887
Alabama,CD 3,F,Under 65,09/30/2030 12:00:00 AM,4939.3567888
Alabama,CD 3,F,Under 65,09/30/2031 12:00:00 AM,4903.9375319
Alabama,CD 3,F,Under 65,09/30/2032 12:00:00 AM,4856.0008933
Alabama,CD 3,F,Under 65,09/30/2033 12:00:00 AM,4798.2283288
Alabama,CD 3,F,Under 65,09/30/2034 12:00:00 AM,4737.9244296
Alabama,CD 3,F,Under 65,09/30/2035 12:00:00 AM,4667.8003609
Alabama,CD 3,F,Under 65,09/30/2036 12:00:00 AM,4615.6038406
Alabama,CD 3,F,Under 65,09/30/2037 12:00:00 AM,4572.6819984
Alabama,CD 3,F,Under 65,09/30/2038 12:00:00 AM,4533.9923633
Alabama,CD 3,F,Under 65,09/30/2039 12:00:00 AM,4494.5715178
Alabama,CD 3,F,Under 65,09/30/2040 12:00:00 AM,4464.9259263
Alabama,CD 3,F,Under 65,09/30/2041 12:00:00 AM,4437.5868609
Alabama,CD 3,F,Under 65,09/30/2042 12:00:00 AM,4396.7363587
Alabama,CD 3,F,Under 65,09/30/2043 12:00:00 AM,4355.1746928
Alabama,CD 3,F,Under 65,09/30/2044 12:00:00 AM,4311.2526728
Alabama,CD 3,F,Under 65,09/30/2045 12:00:00 AM,4257.8280113
Alabama,CD 3,F,Under 65,09/30/2046 12:00:00 AM,4213.4260135
Alabama,CD 3,F,Under 65,09/30/2047 12:00:00 AM,4168.4014485
Alabama,CD 3,F,Under 65,09/30/2048 12:00:00 AM,4122.8179797
Alabama,CD 3,M,65 and Over,09/30/2018 12:00:00 AM,21966.336049
Alabama,CD 3,M,65 and Over,09/30/2019 12:00:00 AM,21806.9166
Alabama,CD 3,M,65 and Over,09/30/2020 12:00:00 AM,21698.150054
Alabama,CD 3,M,65 and Over,09/30/2021 12:00:00 AM,21455.209505
Alabama,CD 3,M,65 and Over,09/30/2022 12:00:00 AM,21190.910782
Alabama,CD 3,M,65 and Over,09/30/2023 12:00:00 AM,20885.797346
Alabama,CD 3,M,65 and Over,09/30/2024 12:00:00 AM,20666.473037
Alabama,CD 3,M,65 and Over,09/30/2025 12:00:00 AM,20471.88039
Alabama,CD 3,M,65 and Over,09/30/2026 12:00:00 AM,20295.004603
Alabama,CD 3,M,65 and Over,09/30/2027 12:00:00 AM,20053.072353
Alabama,CD 3,M,65 and Over,09/30/2028 12:00:00 AM,19814.098461
Alabama,CD 3,M,65 and Over,09/30/2029 12:00:00 AM,19621.970943
Alabama,CD 3,M,65 and Over,09/30/2030 12:00:00 AM,19363.248668
Alabama,CD 3,M,65 and Over,09/30/2031 12:00:00 AM,19060.112602
Alabama,CD 3,M,65 and Over,09/30/2032 12:00:00 AM,18771.804191
Alabama,CD 3,M,65 and Over,09/30/2033 12:00:00 AM,18462.367848
Alabama,CD 3,M,65 and Over,09/30/2034 12:00:00 AM,18159.092598
Alabama,CD 3,M,65 and Over,09/30/2035 12:00:00 AM,17841.649538
Alabama,CD 3,M,65 and Over,09/30/2036 12:00:00 AM,17461.379113
Alabama,CD 3,M,65 and Over,09/30/2037 12:00:00 AM,17048.674114
Alabama,CD 3,M,65 and Over,09/30/2038 12:00:00 AM,16593.48038
Alabama,CD 3,M,65 and Over,09/30/2039 12:00:00 AM,16138.203285
Alabama,CD 3,M,65 and Over,09/30/2040 12:00:00 AM,15637.015648
Alabama,CD 3,M,65 and Over,09/30/2041 12:00:00 AM,15161.371436
Alabama,CD 3,M,65 and Over,09/30/2042 12:00:00 AM,14685.583409
Alabama,CD 3,M,65 and Over,09/30/2043 12:00:00 AM,14256.47476
Alabama,CD 3,M,65 and Over,09/30/2044 12:00:00 AM,13885.668792
Alabama,CD 3,M,65 and Over,09/30/2045 12:00:00 AM,13524.426646
Alabama,CD 3,M,65 and Over,09/30/2046 12:00:00 AM,13185.63684
Alabama,CD 3,M,65 and Over,09/30/2047 12:00:00 AM,12860.062724
Alabama,CD 3,M,65 and Over,09/30/2048 12:00:00 AM,12571.959179
Alabama,CD 3,M,Under 65,09/30/2018 12:00:00 AM,28379.098917
Alabama,CD 3,M,Under 65,09/30/2019 12:00:00 AM,27671.445979
Alabama,CD 3,M,Under 65,09/30/2020 12:00:00 AM,26925.007819
Alabama,CD 3,M,Under 65,09/30/2021 12:00:00 AM,26189.342757
Alabama,CD 3,M,Under 65,09/30/2022 12:00:00 AM,25548.232985
Alabama,CD 3,M,Under 65,09/30/2023 12:00:00 AM,24922.363556
Alabama,CD 3,M,Under 65,09/30/2024 12:00:00 AM,24294.816536
Alabama,CD 3,M,Under 65,09/30/2025 12:00:00 AM,23657.333173
